"city","city_ascii","lat","lng","country","iso2","iso3","admin_name","capital","population","id"
"Padang","Padang","-0.9600","100.3600","Indonesia","ID","IDN","Sumatera Barat","admin","855000","1360900986"
"Banda Aceh","Banda Aceh","5.5500","95.3200","Indonesia","ID","IDN","Aceh","admin","513698","1360353144"
"Bandar Lampung","Bandar Lampung","-5.4300","105.2700","Indonesia","ID","IDN","Lampung","admin","865000","1360243491"
"Bandung","Bandung","-6.9500","107.5700","Indonesia","ID","IDN","Jawa Barat","admin","2394000","1360313023"
"Bandjarmasin","Bandjarmasin","-3.3300","114.5801","Indonesia","ID","IDN","Kalimantan Selatan","admin","603576","1360685223"
"Bengkulu","Bengkulu","-3.8000","102.2700","Indonesia","ID","IDN","Bengkulu","admin","426673","1360191448"
"Gorontalo","Gorontalo","0.5500","123.0700","Indonesia","ID","IDN","Gorontalo","admin","365497","1360408580"
"Jayapura","Jayapura","-2.5330","140.7000","Indonesia","ID","IDN","Papua","admin","169341","1360517692"
"Kendari","Kendari","-3.9553","122.5973","Indonesia","ID","IDN","Sulawesi Tenggara","admin","165377","1360992102"
"Kupang","Kupang","-10.1787","123.5830","Indonesia","ID","IDN","Nusa Tenggara Timur","admin","282396","1360696757"
"Ujungpandang","Ujungpandang","-5.1400","119.4320","Indonesia","ID","IDN","Sulawesi Selatan","admin","1262000","1360051337"
"Mamuju","Mamuju","-2.6806","118.8861","Indonesia","ID","IDN","Sulawesi Barat","admin","","1360687242"
"Manokwari","Manokwari","-0.8711","134.0693","Indonesia","ID","IDN","Papua Barat","admin","74504","1360451991"
"Palangkaraya","Palangkaraya","-2.2096","113.9100","Indonesia","ID","IDN","Kalimantan Tengah","admin","148289","1360268553"
"Palembang","Palembang","-2.9800","104.7500","Indonesia","ID","IDN","Sumatera Selatan","admin","1749000","1360902897"
"Palu","Palu","-0.9070","119.8330","Indonesia","ID","IDN","Sulawesi Tengah","admin","612445","1360518272"
"Pangkalpinang","Pangkalpinang","-2.0800","106.1500","Indonesia","ID","IDN","Kepulauan Bangka Belitung","admin","125933","1360901919"
"Pekanbaru","Pekanbaru","0.5650","101.4250","Indonesia","ID","IDN","Riau","admin","799000","1360422679"
"Pontianak","Pontianak","-0.0300","109.3200","Indonesia","ID","IDN","Kalimantan Barat","admin","607311","1360992394"
"Samarinda","Samarinda","-0.5000","117.1500","Indonesia","ID","IDN","Kalimantan Timur","admin","592228","1360684979"
"Semarang","Semarang","-6.9666","110.4200","Indonesia","ID","IDN","Jawa Tengah","admin","1396000","1360745537"
"Serang","Serang","-6.1100","106.1496","Indonesia","ID","IDN","Banten","admin","164767","1360329102"
"Tanjung Selor","Tanjung Selor","2.8375","117.3653","Indonesia","ID","IDN","Kalimantan Utara","admin","","1360029270"
"Tanjungpinang","Tanjungpinang","0.9168","104.4714","Indonesia","ID","IDN","Kepulauan Riau","admin","226666","1360990589"
"Yogyakarta","Yogyakarta","-7.7800","110.3750","Indonesia","ID","IDN","Yogyakarta","admin","636660","1360384833"
"Mataram","Mataram","-8.5795","116.1350","Indonesia","ID","IDN","Nusa Tenggara Barat","admin","499409","1360021952"
"Sofifi","Sofifi","0.7373","127.5588","Indonesia","ID","IDN","Maluku Utara","admin","","1360431437"
"Tidore","Tidore","0.6964","127.4360","Indonesia","ID","IDN","Maluku Utara","","60611","1360827216"
"Sligo","Sligo","54.2671","-8.4833","Ireland","IE","IRL","Sligo","admin","20228","1372185807"
"Mullingar","Mullingar","53.5333","-7.3500","Ireland","IE","IRL","Westmeath","admin","","1372969205"
"Drogheda","Drogheda","53.7193","-6.3478","Ireland","IE","IRL","Louth","","36533","1372750233"
"Dundalk","Dundalk","54.0004","-6.4167","Ireland","IE","IRL","Louth","admin","38884","1372735852"
"Muineachan","Muineachan","54.2500","-6.9667","Ireland","IE","IRL","Monaghan","","5937","1372399438"
"Port Laoise","Port Laoise","53.0322","-7.3000","Ireland","IE","IRL","Laois","admin","","1372726111"
"Longford","Longford","53.7333","-7.8000","Ireland","IE","IRL","Longford","admin","","1372905339"
"Shannon","Shannon","52.7038","-8.8641","Ireland","IE","IRL","Clare","","8781","1372328164"
"Tralee","Tralee","52.2667","-9.7167","Ireland","IE","IRL","Kerry","admin","26384","1372403494"
"Lifford","Lifford","54.8319","-7.4836","Ireland","IE","IRL","Donegal","admin","","1372149317"
"Wicklow","Wicklow","52.9750","-6.0494","Ireland","IE","IRL","Wicklow","admin","","1372662642"
"Kilkenny","Kilkenny","52.6545","-7.2523","Ireland","IE","IRL","Kilkenny","admin","21589","1372926521"
"An Cabhán","An Cabhan","53.9908","-7.3606","Ireland","IE","IRL","Cavan","admin","","1372007853"
"Carrick on Shannon","Carrick on Shannon","53.9469","-8.0900","Ireland","IE","IRL","Leitrim","admin","","1372960774"
"Wexford","Wexford","52.3342","-6.4575","Ireland","IE","IRL","Wexford","admin","","1372349451"
"Donegal","Donegal","54.6500","-8.1167","Ireland","IE","IRL","Donegal","","2513","1372576120"
"Killarney","Killarney","52.0504","-9.5167","Ireland","IE","IRL","Kerry","","11902","1372916792"
"Ros Comain","Ros Comain","53.6333","-8.1833","Ireland","IE","IRL","Roscommon","admin","4860","1372870384"
"Galway","Galway","53.2724","-9.0488","Ireland","IE","IRL","Galway","admin","75594","1372499968"
"Cork","Cork","51.8986","-8.4958","Ireland","IE","IRL","Cork","admin","188907","1372221853"
"Dublin","Dublin","53.3331","-6.2489","Ireland","IE","IRL","Dublin","primary","1059000","1372595407"
"Trim","Trim","53.5550","-6.7917","Ireland","IE","IRL","Meath","admin","","1372676556"
"Waterford","Waterford","52.2583","-7.1119","Ireland","IE","IRL","Waterford","admin","49275","1372267114"
"Limerick","Limerick","52.6647","-8.6231","Ireland","IE","IRL","Limerick","admin","90054","1372126011"
"Clonmel","Clonmel","52.3550","-7.7039","Ireland","IE","IRL","Tipperary","admin","","1372974181"
"Nenagh","Nenagh","52.8619","-8.1967","Ireland","IE","IRL","Tipperary","admin","","1372867922"
"Swords","Swords","53.4597","-6.2181","Ireland","IE","IRL","Fingal","admin","","1372755688"
"Dunleary","Dunleary","53.2925","-6.1286","Ireland","IE","IRL","Dún Laoghaire-Rathdown","admin","","1372038958"
"Tallaght","Tallaght","53.2878","-6.3411","Ireland","IE","IRL","South Dublin","admin","","1372547040"
"Castlebar","Castlebar","53.8500","-9.3000","Ireland","IE","IRL","Mayo","admin","","1372066739"
"Naas","Naas","53.2158","-6.6669","Ireland","IE","IRL","Kildare","admin","","1372985945"
"Carlow","Carlow","52.8408","-6.9261","Ireland","IE","IRL","Carlow","admin","","1372096982"
"Ennis","Ennis","52.8436","-8.9864","Ireland","IE","IRL","Clare","admin","","1372255646"
"Tullamore","Tullamore","53.2739","-7.4889","Ireland","IE","IRL","Offaly","admin","","1372035774"
"Jerusalem","Jerusalem","31.7784","35.2066","Israel","IL","ISR","","primary","1029300","1376261644"
"Beer Sheva","Beer Sheva","31.2500","34.8300","Israel","IL","ISR","Southern","admin","206408","1376023307"
"Nazareth","Nazareth","32.7040","35.2955","Israel","IL","ISR","Northern","admin","151459","1376505625"
"Tel Aviv-Yafo","Tel Aviv-Yafo","32.0800","34.7700","Israel","IL","ISR","Tel Aviv","admin","3112000","1376401542"
"Haifa","Haifa","32.8204","34.9800","Israel","IL","ISR","Haifa","admin","1011000","1376133727"
"Ramla","Ramla","31.9167","34.8667","Israel","IL","ISR","Central","admin","63860","1376321361"
"Douglas","Douglas","54.1504","-4.4800","Isle Of Man","IM","IMN","","primary","35854","1833688345"
"Kavaratti","Kavaratti","10.5626","72.6369","India","IN","IND","Lakshadweep","admin","10688","1356089869"
"New Delhi","New Delhi","28.6000","77.2000","India","IN","IND","Delhi","primary","317797","1356215164"
"Tezpur","Tezpur","26.6338","92.8000","India","IN","IND","Assam","","58851","1356299437"
"Jullundur","Jullundur","31.3349","75.5690","India","IN","IND","Punjab","","855000","1356494816"
"Navsari","Navsari","20.8504","72.9200","India","IN","IND","Gujarāt","","163000","1356120513"
"Asansol","Asansol","23.6833","86.9833","India","IN","IND","West Bengal","","1328000","1356093694"
"Port Blair","Port Blair","11.6670","92.7360","India","IN","IND","Andaman and Nicobar Islands","admin","127562","1356161713"
"Kota","Kota","25.1800","75.8350","India","IN","IND","Rājasthān","","827000","1356820310"
"Saharanpur","Saharanpur","29.9700","77.5500","India","IN","IND","Uttar Pradesh","","484873","1356139858"
"Bhuj","Bhuj","23.2504","69.8100","India","IN","IND","Gujarāt","","289429","1356806356"
"Gurgaon","Gurgaon","28.4500","77.0200","India","IN","IND","Haryāna","","197340","1356836043"
"Simla","Simla","31.1000","77.1666","India","IN","IND","Himāchal Pradesh","admin","173503","1356962932"
"Muzaffarpur","Muzaffarpur","26.1204","85.3799","India","IN","IND","Bihār","","333200","1356897425"
"Gaya","Gaya","24.8000","85.0000","India","IN","IND","Bihār","","423692","1356045727"
"Ratlam","Ratlam","23.3504","75.0300","India","IN","IND","Madhya Pradesh","","307229","1356241663"
"Gwalior","Gwalior","26.2300","78.1801","India","IN","IND","Madhya Pradesh","","978000","1356363967"
"Baramula","Baramula","34.2004","74.3500","India","IN","IND","Jammu and Kashmīr","","167986","1356671176"
"Guwahati","Guwahati","26.1600","91.7700","India","IN","IND","Assam","","983000","1356593800"
"Dispur","Dispur","26.1440","91.7666","India","IN","IND","Assam","admin","16140","1356960169"
"Bidar","Bidar","17.9229","77.5175","India","IN","IND","Karnātaka","","300136","1356933453"
"Pune","Pune","18.5300","73.8500","India","IN","IND","Mahārāshtra","","4672000","1356081074"
"Ahmedabad","Ahmedabad","23.0301","72.5800","India","IN","IND","Gujarāt","minor","5375000","1356304381"
"Haldia","Haldia","22.0257","88.0583","India","IN","IND","West Bengal","","200762","1356491171"
"Bhagalpur","Bhagalpur","25.2300","86.9800","India","IN","IND","Bihār","","361548","1356760990"
"Ujjain","Ujjain","23.1904","75.7900","India","IN","IND","Madhya Pradesh","","513350","1356050735"
"Tonk","Tonk","26.1505","75.7900","India","IN","IND","Rājasthān","","181734","1356991408"
"Agartala","Agartala","23.8354","91.2800","India","IN","IND","Tripura","admin","203264","1356148992"
"Silchar","Silchar","24.7904","92.7900","India","IN","IND","Assam","","152393","1356102467"
"Vellore","Vellore","12.9204","79.1500","India","IN","IND","Tamil Nādu ","","177081","1356977661"
"Bharatpur","Bharatpur","27.2504","77.5000","India","IN","IND","Rājasthān","","229384","1356168278"
"Siliguri","Siliguri","26.7204","88.4550","India","IN","IND","West Bengal","","515574","1356724691"
"Gangtok","Gangtok","27.3333","88.6166","India","IN","IND","Sikkim","admin","77900","1356689564"
"Cuttack","Cuttack","20.4700","85.8899","India","IN","IND","Odisha","","580000","1356872061"
"Alipur Duar","Alipur Duar","26.4837","89.5667","India","IN","IND","West Bengal","","127342","1356472105"
"Bhubaneshwar","Bhubaneshwar","20.2704","85.8274","India","IN","IND","Odisha","admin","844000","1356140143"
"Dibrugarh","Dibrugarh","27.4833","94.9000","India","IN","IND","Assam","","166366","1356100193"
"Jorhat","Jorhat","26.7500","94.2167","India","IN","IND","Assam","","69033","1356638741"
"Hospet","Hospet","15.2804","76.3750","India","IN","IND","Karnātaka","","286007","1356241463"
"Tuticorin","Tuticorin","8.8200","78.1300","India","IN","IND","Tamil Nādu ","","436094","1356751023"
"Sangli","Sangli","16.8604","74.5750","India","IN","IND","Mahārāshtra","","601214","1356921375"
"Sholapur","Sholapur","17.6704","75.9000","India","IN","IND","Mahārāshtra","","1057000","1356314385"
"Mumbai","Mumbai","19.0170","72.8570","India","IN","IND","Mahārāshtra","admin","18978000","1356226629"
"Diu","Diu","20.7197","70.9904","India","IN","IND","Damān and Diu","","23779","1356923516"
"Sirsa","Sirsa","29.4904","75.0300","India","IN","IND","Haryāna","","181639","1356966764"
"Mangalore","Mangalore","12.9000","74.8500","India","IN","IND","Karnātaka","","776632","1356972351"
"Thiruvananthapuram","Thiruvananthapuram","8.5000","76.9500","India","IN","IND","Kerala","admin","954000","1356024354"
"Kochi","Kochi","10.0150","76.2239","India","IN","IND","Kerala","","1519000","1356707865"
"Bangalore","Bangalore","12.9700","77.5600","India","IN","IND","Karnātaka","admin","6787000","1356410365"
"Proddatur","Proddatur","14.7504","78.5700","India","IN","IND","Andhra Pradesh","","197451","1356025913"
"Tirupati","Tirupati","13.6504","79.4200","India","IN","IND","Andhra Pradesh","","287035","1356362995"
"Vadodara","Vadodara","22.3100","73.1800","India","IN","IND","Gujarāt","","1756000","1356705249"
"Surat","Surat","21.2000","72.8400","India","IN","IND","Gujarāt","","3842000","1356758738"
"Aizawl","Aizawl","23.7104","92.7200","India","IN","IND","Mizoram","admin","283021","1356342768"
"Bhopal","Bhopal","23.2500","77.4100","India","IN","IND","Madhya Pradesh","admin","1727000","1356734039"
"Hyderabad","Hyderabad","17.4000","78.4800","India","IN","IND","Andhra Pradesh","admin","6376000","1356871768"
"Chandigarh","Chandigarh","30.7200","76.7800","India","IN","IND","Chandīgarh","admin","979000","1356739179"
"Gandhinagar","Gandhinagar","23.3004","72.6399","India","IN","IND","Gujarāt","admin","195891","1356140914"
"Imphal","Imphal","24.8000","93.9500","India","IN","IND","Manipur","admin","264986","1356107172"
"Kohima","Kohima","25.6670","94.1166","India","IN","IND","Nāgāland","admin","92113","1356332206"
"Lucknow","Lucknow","26.8550","80.9150","India","IN","IND","Uttar Pradesh","admin","2695000","1356891790"
"Bijapur","Bijapur","16.8354","75.7100","India","IN","IND","Karnātaka","","271064","1356499139"
"Chennai","Chennai","13.0900","80.2800","India","IN","IND","Tamil Nādu ","admin","7163000","1356374944"
"Guntur","Guntur","16.3300","80.4500","India","IN","IND","Andhra Pradesh","","530577","1356374905"
"Rajahmundry","Rajahmundry","17.0303","81.7900","India","IN","IND","Andhra Pradesh","","304804","1356831716"
"Haora","Haora","22.5804","88.3299","India","IN","IND","West Bengal","","4841638","1356986516"
"Raurkela","Raurkela","22.2304","84.8300","India","IN","IND","Odisha","","625831","1356096816"
"Dhanbad","Dhanbad","23.8004","86.4200","India","IN","IND","Jharkhand","","1246000","1356103392"
"Bhatpara","Bhatpara","22.8504","88.5200","India","IN","IND","West Bengal","","483129","1356022456"
"Kolkata","Kolkata","22.4950","88.3247","India","IN","IND","West Bengal","admin","14787000","1356060520"
"Shillong","Shillong","25.5705","91.8800","India","IN","IND","Meghālaya","admin","375527","1356533936"
"Puri","Puri","19.8204","85.9000","India","IN","IND","Odisha","","201026","1356558409"
"Krishnanagar","Krishnanagar","23.3803","88.5300","India","IN","IND","West Bengal","","145926","1356128689"
"Jamshedpur","Jamshedpur","22.7875","86.1975","India","IN","IND","Jharkhand","","1300000","1356501259"
"Jodhpur","Jodhpur","26.2918","73.0168","India","IN","IND","Rājasthān","","995000","1356727084"
"Sikar","Sikar","27.6104","75.1400","India","IN","IND","Rājasthān","","400000","1356163729"
"Barddhaman","Barddhaman","23.2504","87.8650","India","IN","IND","West Bengal","","301725","1356062166"
"Medinipur","Medinipur","22.3304","87.1500","India","IN","IND","West Bengal","","169127","1356432910"
"Vishakhapatnam","Vishakhapatnam","17.7300","83.3050","India","IN","IND","Andhra Pradesh","","1529000","1356692563"
"Silvassa","Silvassa","20.2666","73.0166","India","IN","IND","Dādra and Nagar Haveli","admin","27359","1356217846"
"Kolhapur","Kolhapur","16.7000","74.2200","India","IN","IND","Mahārāshtra","","750000","1356110593"
"Latur","Latur","18.4004","76.5700","India","IN","IND","Mahārāshtra","","374394","1356918265"
"Pondicherry","Pondicherry","11.9350","79.8300","India","IN","IND","Puducherry","admin","227411","1356368903"
"Brahmapur","Brahmapur","19.3200","84.8000","India","IN","IND","Odisha","","324726","1356569354"
"Bhiwandi","Bhiwandi","19.3500","73.1300","India","IN","IND","Mahārāshtra","","795000","1356763571"
"Rajkot","Rajkot","22.3100","70.8000","India","IN","IND","Gujarāt","","1260000","1356317190"
"Kalyan","Kalyan","19.2502","73.1602","India","IN","IND","Mahārāshtra","","1576614","1356172246"
"Coimbatore","Coimbatore","11.0000","76.9500","India","IN","IND","Tamil Nādu ","","1696000","1356999503"
"Nasik","Nasik","20.0004","73.7800","India","IN","IND","Mahārāshtra","","1473000","1356562598"
"Porbandar","Porbandar","21.6700","69.6700","India","IN","IND","Gujarāt","","234684","1356634492"
"Parbhani","Parbhani","19.2704","76.7600","India","IN","IND","Mahārāshtra","","378326","1356632842"
"Akola","Akola","20.7100","77.0100","India","IN","IND","Mahārāshtra","","503502","1356089496"
"Ahmednagar","Ahmednagar","19.1104","74.7500","India","IN","IND","Mahārāshtra","","391760","1356972679"
"Aurangabad","Aurangabad","19.8957","75.3203","India","IN","IND","Mahārāshtra","","1113000","1356840670"
"Daman","Daman","20.4170","72.8500","India","IN","IND","Damān and Diu","admin","39737","1356008028"
"Ranchi","Ranchi","23.3700","85.3300","India","IN","IND","Jharkhand","admin","1044000","1356110588"
"Itanagar","Itanagar","27.1004","93.6166","India","IN","IND","Arunāchal Pradesh","admin","44971","1356023817"
"Raipur","Raipur","21.2350","81.6350","India","IN","IND","Chhattīsgarh","admin","875000","1356374983"
"Kozhikode","Kozhikode","11.2504","75.7700","India","IN","IND","Kerala","minor","953000","1356010401"
"Machilipatnam","Machilipatnam","16.2004","81.1800","India","IN","IND","Andhra Pradesh","","192827","1356067784"
"Khammam","Khammam","17.2804","80.1601","India","IN","IND","Andhra Pradesh","","290839","1356007170"
"Kakinada","Kakinada","16.9675","82.2375","India","IN","IND","Andhra Pradesh","","292923","1356573609"
"Panaji","Panaji","15.4920","73.8180","India","IN","IND","Goa","admin","65586","1356909212"
"Bhavnagar","Bhavnagar","21.7784","72.1300","India","IN","IND","Gujarāt","","554978","1356982375"
"Karnal","Karnal","29.6804","76.9700","India","IN","IND","Haryāna","","225049","1356145204"
"Rohtak","Rohtak","28.9000","76.5800","India","IN","IND","Haryāna","","317245","1356162915"
"Hisar","Hisar","29.1700","75.7250","India","IN","IND","Haryāna","","544829","1356004790"
"Abohar","Abohar","30.1204","74.2900","India","IN","IND","Punjab","","130603","1356846795"
"Agra","Agra","27.1704","78.0150","India","IN","IND","Uttar Pradesh","","1592000","1356187395"
"Alwar","Alwar","27.5454","76.6049","India","IN","IND","Rājasthān","","283228","1356570855"
"Bhilwara","Bhilwara","25.3504","74.6350","India","IN","IND","Rājasthān","","389911","1356077831"
"Udaipur","Udaipur","24.6000","73.7300","India","IN","IND","Rājasthān","","469737","1356266094"
